month,practice,pct,chemical_code,chemical,carbonate,citrate,total_lithium,total_cost
2017-03-01 00:00:00+00:00,Y00483,03H,0402030K0,Lithium Carbonate,1,0,1,0.63162
2017-03-01 00:00:00+00:00,Y03535,15C,0402030K0,Lithium Carbonate,1,0,1,1.16012
2017-03-01 00:00:00+00:00,Y05294,RTV,0402030K0,Lithium Carbonate,2,0,2,0.63276
2017-03-01 00:00:00+00:00,Y03159,RYG,0402030K0,Lithium Carbonate,3,0,3,6.595689999999999
2017-03-01 00:00:00+00:00,Y00911,05N,0402030K0,Lithium Carbonate,2,0,2,0.92018
2017-04-01 00:00:00+00:00,Y04937,RTV,0402030K0,Lithium Carbonate,3,0,3,2.4942
2017-04-01 00:00:00+00:00,Y00911,05N,0402030K0,Lithium Carbonate,1,0,1,0.22349
2017-04-01 00:00:00+00:00,Y00390,99J,0402030K0,Lithium Carbonate,1,0,1,0.62156
2017-04-01 00:00:00+00:00,Y00433,01H,0402030K0,Lithium Carbonate,3,0,3,0.80008
2017-04-01 00:00:00+00:00,Y04221,RYW,0402030K0,Lithium Carbonate,1,0,1,1.1585
2017-04-01 00:00:00+00:00,Y00071,15N,0402030K0,Lithium Carbonate,1,0,1,0.14017
2017-04-01 00:00:00+00:00,Y05578,RTQ,0402030K0,Lithium Carbonate,1,0,1,0.64934
2017-04-01 00:00:00+00:00,Y04426,09J,0402030K0,Lithium Carbonate,1,0,1,0.7234
2017-04-01 00:00:00+00:00,Y03498,08X,0402030K0,Lithium Carbonate,4,0,4,1.48644
2017-04-01 00:00:00+00:00,Y01003,00V,0402030K0,Lithium Carbonate,2,0,2,0.55807
2017-04-01 00:00:00+00:00,Y04955,01D,0402030K0,Lithium Carbonate,5,0,5,3.05227
2017-04-01 00:00:00+00:00,Y02204,99A,0402030K0,Lithium Carbonate,3,0,3,0.75379
2017-04-01 00:00:00+00:00,Y03056,RYG,0402030K0,Lithium Carbonate,1,0,1,0.37161
2017-04-01 00:00:00+00:00,Y04101,03L,0402030K0,Lithium Carbonate,1,0,1,0.33458
2017-04-01 00:00:00+00:00,Y05427,RLY,0402030K0,Lithium Carbonate,3,0,3,2.80896
2017-04-01 00:00:00+00:00,Y03819,NVE,0402030K0,Lithium Carbonate,2,0,2,0.76173
2017-04-01 00:00:00+00:00,Y04488,RY7,0402030K0,Lithium Carbonate,1,0,1,0.26052
2017-04-01 00:00:00+00:00,Y04808,RYG,0402030K0,Lithium Carbonate,2,0,2,1.98373
2017-04-01 00:00:00+00:00,Y00438,10L,0402030K0,Lithium Carbonate,2,0,2,1.65046
2017-04-01 00:00:00+00:00,Y00623,RWX,0402030K0,Lithium Carbonate,10,0,10,1.7349999999999999
2017-04-01 00:00:00+00:00,Y00192,15N,0402030K0,Lithium Carbonate,5,0,5,1.7006700000000001
2017-04-01 00:00:00+00:00,Y02902,05F,0402030K0,Lithium Carbonate,1,0,1,0.63082
2017-04-01 00:00:00+00:00,Y04474,07T,0402030K0,Lithium Carbonate,2,0,2,0.62287
2017-04-01 00:00:00+00:00,Y05501,09E,0402030K0,Lithium Carbonate,4,0,4,5.34682
2017-04-01 00:00:00+00:00,Y05266,RLY,0402030K0,Lithium Carbonate,1,0,1,1.1585
2017-04-01 00:00:00+00:00,Y03159,RYG,0402030K0,Lithium Carbonate,1,0,1,2.19534
2017-04-01 00:00:00+00:00,Y03353,RYG,0402030P0,Lithium Citrate,0,2,2,10.22292
2017-04-01 00:00:00+00:00,Y05076,NTP,0402030K0,Lithium Carbonate,1,0,1,0.26978
2017-04-01 00:00:00+00:00,Y04334,RY5,0402030K0,Lithium Carbonate,2,0,2,0.94689
2017-04-01 00:00:00+00:00,Y00754,RCD,0402030K0,Lithium Carbonate,2,0,2,0.6598999999999999
2017-04-01 00:00:00+00:00,Y03403,05T,0402030K0,Lithium Carbonate,2,0,2,1.98373
2017-04-01 00:00:00+00:00,Y03662,15C,0402030K0,Lithium Carbonate,2,0,2,0.5951
2017-04-01 00:00:00+00:00,Y00597,01W,0402030K0,Lithium Carbonate,1,0,1,0.31607
2017-04-01 00:00:00+00:00,Y02081,06T,0402030P0,Lithium Citrate,0,1,1,5.3725
2017-04-01 00:00:00+00:00,N81654,RY2,0402030K0,Lithium Carbonate,1,0,1,0.33458
2017-04-01 00:00:00+00:00,Y04447,R1A,0402030K0,Lithium Carbonate,3,0,3,1.41107
2017-04-01 00:00:00+00:00,Y03047,08V,0402030K0,Lithium Carbonate,1,0,1,10.9733
2017-04-01 00:00:00+00:00,Y00617,99M,0402030K0,Lithium Carbonate,1,0,1,0.34384
2017-04-01 00:00:00+00:00,Y05332,99N,0402030K0,Lithium Carbonate,1,0,1,3.46362
2017-04-01 00:00:00+00:00,Y00626,11N,0402030K0,Lithium Carbonate,1,0,1,0.22349
2017-04-01 00:00:00+00:00,Y02389,11X,0402030K0,Lithium Carbonate,1,0,1,0.18646
2017-04-01 00:00:00+00:00,Y01952,03A,0402030K0,Lithium Carbonate,1,0,1,0.89003
2017-04-01 00:00:00+00:00,Y02068,AC0,0402030K0,Lithium Carbonate,5,0,5,3.5706899999999995
2017-04-01 00:00:00+00:00,Y05600,RTQ,0402030K0,Lithium Carbonate,3,0,3,3.1422299999999996
2017-04-01 00:00:00+00:00,Y02248,RYG,0402030K0,Lithium Carbonate,7,0,7,8.40574
2017-04-01 00:00:00+00:00,Y05420,RTV,0402030K0,Lithium Carbonate,3,0,3,5.38254
2017-04-01 00:00:00+00:00,Y03558,RYG,0402030K0,Lithium Carbonate,1,0,1,1.1585
2017-04-01 00:00:00+00:00,Y04690,08Q,0402030K0,Lithium Carbonate,1,0,1,3.24144
2017-04-01 00:00:00+00:00,Y05141,02X,0402030K0,Lithium Carbonate,4,0,4,1.7734299999999998
2017-04-01 00:00:00+00:00,K82638,14Y,0402030K0,Lithium Carbonate,1,0,1,0.63082
2017-04-01 00:00:00+00:00,Y00534,RY5,0402030K0,Lithium Carbonate,1,0,1,1.76024
2017-04-01 00:00:00+00:00,Y02232,RYG,0402030K0,Lithium Carbonate,1,0,1,2.19534
2017-04-01 00:00:00+00:00,Y05294,RTV,0402030K0,Lithium Carbonate,5,0,5,2.60791
2017-04-01 00:00:00+00:00,Y05572,RTQ,0402030K0,Lithium Carbonate,2,0,2,2.2046
2017-04-01 00:00:00+00:00,M81636,05J,0402030K0,Lithium Carbonate,5,0,5,1.3581400000000001
2017-04-01 00:00:00+00:00,Y00234,04G,0402030K0,Lithium Carbonate,2,0,2,0.47475
2017-04-01 00:00:00+00:00,Y03077,08Y,0402030K0,Lithium Carbonate,1,0,1,0.14943
2017-04-01 00:00:00+00:00,Y04893,RYG,0402030K0,Lithium Carbonate,6,0,6,9.061710000000001
2017-04-01 00:00:00+00:00,Y05454,08W,0402030K0,Lithium Carbonate,2,0,2,2.37254
2017-04-01 00:00:00+00:00,N85638,RY7,0402030K0,Lithium Carbonate,2,0,2,0.40995
2017-04-01 00:00:00+00:00,Y04585,NVE,0402030K0,Lithium Carbonate,1,0,1,0.29755
2017-04-01 00:00:00+00:00,Y04954,03M,0402030K0,Lithium Carbonate,1,0,1,1.1585
2017-04-01 00:00:00+00:00,Y05347,RLY,0402030K0,Lithium Carbonate,5,0,5,7.7088
2017-04-01 00:00:00+00:00,Y05438,00P,0402030K0,Lithium Carbonate,9,0,9,3.01122
2017-04-01 00:00:00+00:00,Y00172,05F,0402030K0,Lithium Carbonate,3,0,3,0.8000799999999999
2017-04-01 00:00:00+00:00,Y05593,RTQ,0402030K0,Lithium Carbonate,1,0,1,2.26014
2017-04-01 00:00:00+00:00,Y04054,NR5,0402030K0,Lithium Carbonate,1,0,1,72.59877
2017-04-01 00:00:00+00:00,Y03609,10R,0402030K0,Lithium Carbonate,1,0,1,0.29755
2017-04-01 00:00:00+00:00,Y00656,13T,0402030K0,Lithium Carbonate,1,0,1,0.44567
2017-04-01 00:00:00+00:00,Y04523,R1A,0402030K0,Lithium Carbonate,1,0,1,0.37161
2017-04-01 00:00:00+00:00,Y05449,09E,0402030K0,Lithium Carbonate,2,0,2,0.37292
2017-04-01 00:00:00+00:00,Y04542,R1A,0402030K0,Lithium Carbonate,6,0,6,3.24799
2017-04-01 00:00:00+00:00,Y04919,RYF,0402030K0,Lithium Carbonate,1,0,1,0.16795
2017-04-01 00:00:00+00:00,Y03715,04V,0402030K0,Lithium Carbonate,2,0,2,4.06667
2017-04-01 00:00:00+00:00,Y05592,RTQ,0402030K0,Lithium Carbonate,2,0,2,1.98373
2017-04-01 00:00:00+00:00,G82813,NQ7,0402030K0,Lithium Carbonate,2,0,2,0.6598999999999999
2017-04-01 00:00:00+00:00,Y05178,10R,0402030K0,Lithium Carbonate,1,0,1,0.63082
2017-04-01 00:00:00+00:00,Y00599,NVE,0402030K0,Lithium Carbonate,1,0,1,4.94482
2017-04-01 00:00:00+00:00,Y00656,13T,0402030P0,Lithium Citrate,0,1,1,6.24271
2017-04-01 00:00:00+00:00,Y03610,11A,0402030K0,Lithium Carbonate,1,0,1,0.66785
2017-04-01 00:00:00+00:00,Y00741,99N,0402030K0,Lithium Carbonate,1,0,1,0.22349
2017-04-01 00:00:00+00:00,Y05333,06A,0402030K0,Lithium Carbonate,1,0,1,0.26978
2017-04-01 00:00:00+00:00,Y00672,08L,0402030K0,Lithium Carbonate,1,0,1,9.77725
2017-04-01 00:00:00+00:00,Y00082,04G,0402030K0,Lithium Carbonate,1,0,1,0.28829
2017-04-01 00:00:00+00:00,Y05685,RTV,0402030K0,Lithium Carbonate,2,0,2,7.3716
2017-04-01 00:00:00+00:00,Y01083,00Y,0402030K0,Lithium Carbonate,2,0,2,0.74322
2017-04-01 00:00:00+00:00,Y00658,RNU,0402030K0,Lithium Carbonate,1,0,1,0.37161
2017-04-01 00:00:00+00:00,Y01061,06K,0402030K0,Lithium Carbonate,1,0,1,2.56747
2017-05-01 00:00:00+00:00,Y05600,RTQ,0402030K0,Lithium Carbonate,1,0,1,1.15986
2017-05-01 00:00:00+00:00,Y05347,RLY,0402030K0,Lithium Carbonate,2,0,2,1.9860099999999998
2017-05-01 00:00:00+00:00,Y05332,99N,0402030K0,Lithium Carbonate,3,0,3,6.39947
2017-05-01 00:00:00+00:00,Y04519,R1A,0402030K0,Lithium Carbonate,1,0,1,1.46575
2017-05-01 00:00:00+00:00,Y05359,RLY,0402030K0,Lithium Carbonate,1,0,1,0.47391
2017-05-01 00:00:00+00:00,Y01083,00Y,0402030K0,Lithium Carbonate,3,0,3,0.54113
2017-05-01 00:00:00+00:00,Y05427,RLY,0402030K0,Lithium Carbonate,1,0,1,0.37195
2017-05-01 00:00:00+00:00,Y05572,RTQ,0402030K0,Lithium Carbonate,4,0,4,2.7391699999999997
2017-05-01 00:00:00+00:00,Y05107,00M,0402030K0,Lithium Carbonate,1,0,1,0.24217
2017-05-01 00:00:00+00:00,Y00438,10L,0402030K0,Lithium Carbonate,1,0,1,0.82615
2017-05-01 00:00:00+00:00,Y04527,R1A,0402030P0,Lithium Citrate,0,1,1,10.74651
2017-05-01 00:00:00+00:00,Y05294,RTV,0402030K0,Lithium Carbonate,4,0,4,3.0914099999999998
2017-05-01 00:00:00+00:00,Y04527,R1A,0402030K0,Lithium Carbonate,1,0,1,0.82615
2017-05-01 00:00:00+00:00,Y04893,RYG,0402030K0,Lithium Carbonate,4,0,4,6.0484
2017-05-01 00:00:00+00:00,Y04919,RYF,0402030K0,Lithium Carbonate,1,0,1,0.63149
2017-05-01 00:00:00+00:00,Y05591,RTQ,0402030K0,Lithium Carbonate,3,0,3,3.8967
2017-05-01 00:00:00+00:00,Y01660,09Y,0402030K0,Lithium Carbonate,1,0,1,0.18656
2017-05-01 00:00:00+00:00,Y04937,RTV,0402030K0,Lithium Carbonate,2,0,2,1.1054
2017-05-01 00:00:00+00:00,Y02808,04F,0402030K0,Lithium Carbonate,2,0,2,0.63266
2017-05-01 00:00:00+00:00,Y00911,05N,0402030K0,Lithium Carbonate,1,0,1,0.37195
2017-05-01 00:00:00+00:00,Y04074,NR5,0402030K0,Lithium Carbonate,1,0,1,0.47391
2017-05-01 00:00:00+00:00,Y02247,RYG,0402030K0,Lithium Carbonate,3,0,3,7.11322
2017-05-01 00:00:00+00:00,Y03398,RYG,0402030K0,Lithium Carbonate,1,0,1,1.15986
2017-05-01 00:00:00+00:00,Y02018,01Y,0402030K0,Lithium Carbonate,4,0,4,0.95015
2017-05-01 00:00:00+00:00,Y02080,06T,0402030K0,Lithium Carbonate,2,0,2,4.39609
2017-05-01 00:00:00+00:00,Y00418,RYG,0402030K0,Lithium Carbonate,1,0,1,1.26182
2017-05-01 00:00:00+00:00,Y04221,RYW,0402030K0,Lithium Carbonate,1,0,1,2.19804
2017-05-01 00:00:00+00:00,Y00741,99N,0402030K0,Lithium Carbonate,1,0,1,0.47391
2017-05-01 00:00:00+00:00,Y03201,08L,0402030K0,Lithium Carbonate,1,0,1,0.63149
2017-05-01 00:00:00+00:00,Y05420,RTV,0402030K0,Lithium Carbonate,2,0,2,3.0241900000000004
2017-05-01 00:00:00+00:00,Y01897,15M,0402030K0,Lithium Carbonate,3,0,3,0.59675
2017-05-01 00:00:00+00:00,Y04690,08Q,0402030K0,Lithium Carbonate,1,0,1,3.2455
2017-05-01 00:00:00+00:00,Y00301,00R,0402030P0,Lithium Citrate,0,1,1,6.25079
2017-05-01 00:00:00+00:00,Y05076,NTP,0402030K0,Lithium Carbonate,1,0,1,0.18656
2017-05-01 00:00:00+00:00,Y05438,00P,0402030K0,Lithium Carbonate,6,0,6,1.89797
2017-05-01 00:00:00+00:00,Y00327,RXA,0402030K0,Lithium Carbonate,1,0,1,0.37195
2017-05-01 00:00:00+00:00,Y05685,RTV,0402030K0,Lithium Carbonate,3,0,3,4.17479
2017-05-01 00:00:00+00:00,Y00672,08L,0402030K0,Lithium Carbonate,1,0,1,1.67895
2017-05-01 00:00:00+00:00,Y05136,00P,0402030K0,Lithium Carbonate,3,0,3,1.20854
2017-05-01 00:00:00+00:00,Y00408,01R,0402030K0,Lithium Carbonate,2,0,2,0.66047
2017-05-01 00:00:00+00:00,Y02549,15E,0402030K0,Lithium Carbonate,1,0,1,0.82615
2017-05-01 00:00:00+00:00,Y02068,AC0,0402030K0,Lithium Carbonate,1,0,1,0.16802
2017-05-01 00:00:00+00:00,Y04263,15M,0402030K0,Lithium Carbonate,6,0,6,8.36811
2017-05-01 00:00:00+00:00,Y04955,01D,0402030K0,Lithium Carbonate,8,0,8,5.1631800000000005
2017-05-01 00:00:00+00:00,Y04447,R1A,0402030K0,Lithium Carbonate,3,0,3,1.6720100000000002
2017-05-01 00:00:00+00:00,Y00065,04K,0402030K0,Lithium Carbonate,1,0,1,3.2455
2017-05-01 00:00:00+00:00,Y02204,99A,0402030K0,Lithium Carbonate,3,0,3,6.5107
2017-05-01 00:00:00+00:00,Y04808,RYG,0402030K0,Lithium Carbonate,6,0,6,6.40296
2017-05-01 00:00:00+00:00,Y05454,08W,0402030K0,Lithium Carbonate,1,0,1,2.57079
2017-05-01 00:00:00+00:00,Y04426,09J,0402030P0,Lithium Citrate,0,1,1,10.74651
2017-05-01 00:00:00+00:00,Y03662,15C,0402030K0,Lithium Carbonate,2,0,2,0.41019
2017-05-01 00:00:00+00:00,Y05266,RLY,0402030K0,Lithium Carbonate,2,0,2,1.9860099999999998
2017-05-01 00:00:00+00:00,Y04920,09A,0402030K0,Lithium Carbonate,1,0,1,1.23401
2017-05-01 00:00:00+00:00,Y02248,RYG,0402030K0,Lithium Carbonate,3,0,3,5.23151
2017-05-01 00:00:00+00:00,Y00658,RNU,0402030K0,Lithium Carbonate,2,0,2,0.36384
2017-05-01 00:00:00+00:00,Y03609,10R,0402030K0,Lithium Carbonate,1,0,1,0.4461
2017-05-01 00:00:00+00:00,M85805,15E,0402030P0,Lithium Citrate,0,1,1,6.25079
2017-05-01 00:00:00+00:00,Y02232,RYG,0402030K0,Lithium Carbonate,1,0,1,2.71714
2017-05-01 00:00:00+00:00,Y03504,08C,0402030K0,Lithium Carbonate,1,0,1,0.89104
2017-05-01 00:00:00+00:00,Y04514,R1A,0402030K0,Lithium Carbonate,1,0,1,0.89104
2017-05-01 00:00:00+00:00,Y02071,01G,0402030K0,Lithium Carbonate,4,0,4,1.15408
2017-05-01 00:00:00+00:00,Y02389,11X,0402030K0,Lithium Carbonate,1,0,1,0.33487
2017-05-01 00:00:00+00:00,Y00827,04G,0402030K0,Lithium Carbonate,1,0,1,0.82615
2017-05-01 00:00:00+00:00,Y03206,RYG,0402030K0,Lithium Carbonate,1,0,1,8.14908
2017-05-01 00:00:00+00:00,Y04463,AD9,0402030K0,Lithium Carbonate,2,0,2,0.41019
2017-05-01 00:00:00+00:00,Y05336,99E,0402030K0,Lithium Carbonate,1,0,1,4.41346
2017-05-01 00:00:00+00:00,Y04542,R1A,0402030K0,Lithium Carbonate,4,0,4,4.30572
2017-05-01 00:00:00+00:00,Y03557,RYG,0402030K0,Lithium Carbonate,2,0,2,1.9860099999999998
2017-05-01 00:00:00+00:00,Y03608,10X,0402030K0,Lithium Carbonate,1,0,1,0.62222
2017-05-01 00:00:00+00:00,L83679,15N,0402030K0,Lithium Carbonate,1,0,1,0.26998
2017-05-01 00:00:00+00:00,Y02081,06T,0402030K0,Lithium Carbonate,1,0,1,0.18656
2017-05-01 00:00:00+00:00,Y01176,15E,0402030K0,Lithium Carbonate,1,0,1,0.63149
2017-05-01 00:00:00+00:00,Y00754,RCD,0402030K0,Lithium Carbonate,3,0,3,1.14365
2017-05-01 00:00:00+00:00,Y00597,01W,0402030P0,Lithium Citrate,0,1,1,6.25079
2017-05-01 00:00:00+00:00,Y03700,05D,0402030K0,Lithium Carbonate,1,0,1,0.85396
2017-05-01 00:00:00+00:00,Y02082,06M,0402030K0,Lithium Carbonate,1,0,1,25.12157
2017-05-01 00:00:00+00:00,Y03056,RYG,0402030K0,Lithium Carbonate,6,0,6,2.68588
2017-05-01 00:00:00+00:00,Y02991,06H,0402030K0,Lithium Carbonate,3,0,3,0.70798
2017-05-01 00:00:00+00:00,Y04054,NR5,0402030K0,Lithium Carbonate,3,0,3,75.9209
2017-05-01 00:00:00+00:00,Y04073,NR5,0402030K0,Lithium Carbonate,6,0,6,2.50976
2017-05-01 00:00:00+00:00,Y02994,06H,0402030K0,Lithium Carbonate,4,0,4,0.82965
2017-05-01 00:00:00+00:00,N81654,RY2,0402030K0,Lithium Carbonate,2,0,2,0.47507
2017-05-01 00:00:00+00:00,Y00195,NW0,0402030K0,Lithium Carbonate,1,0,1,1.90142
2017-05-01 00:00:00+00:00,Y04474,07T,0402030K0,Lithium Carbonate,1,0,1,3.73875
2017-05-01 00:00:00+00:00,Y03610,11A,0402030K0,Lithium Carbonate,1,0,1,0.47391
2017-05-01 00:00:00+00:00,Y05611,NW0,0402030K0,Lithium Carbonate,1,0,1,0.18656
2017-06-01 00:00:00+00:00,Y03458,02F,0402030P0,Lithium Citrate,0,1,1,6.2455
2017-06-01 00:00:00+00:00,Y03711,05G,0402030K0,Lithium Carbonate,1,0,1,8.17005
2017-06-01 00:00:00+00:00,Y02991,06H,0402030K0,Lithium Carbonate,2,0,2,0.70641
2017-06-01 00:00:00+00:00,Y00417,RYG,0402030K0,Lithium Carbonate,2,0,2,2.8273200000000003
2017-06-01 00:00:00+00:00,Y05501,09E,0402030K0,Lithium Carbonate,1,0,1,0.33468
2017-06-01 00:00:00+00:00,Y00192,15N,0402030K0,Lithium Carbonate,4,0,4,1.4406
2017-06-01 00:00:00+00:00,Y02389,11X,0402030K0,Lithium Carbonate,1,0,1,2.56862
2017-06-01 00:00:00+00:00,Y04937,RTV,0402030K0,Lithium Carbonate,4,0,4,8.794360000000001
2017-06-01 00:00:00+00:00,Y00626,11N,0402030K0,Lithium Carbonate,1,0,1,0.26059
2017-06-01 00:00:00+00:00,Y05600,RTQ,0402030K0,Lithium Carbonate,6,0,6,6.76857
2017-06-01 00:00:00+00:00,Y04050,NR5,0402030K0,Lithium Carbonate,1,0,1,1.15897
2017-06-01 00:00:00+00:00,Y03353,RYG,0402030P0,Lithium Citrate,0,1,1,4.11344
2017-06-01 00:00:00+00:00,Y00751,15D,0402030K0,Lithium Carbonate,1,0,1,0.14018
2017-06-01 00:00:00+00:00,Y04923,08Y,0402030K0,Lithium Carbonate,1,0,1,0.63105
2017-06-01 00:00:00+00:00,Y03056,RYG,0402030K0,Lithium Carbonate,2,0,2,1.10465
2017-06-01 00:00:00+00:00,Y05294,RTV,0402030K0,Lithium Carbonate,2,0,2,1.98452
2017-06-01 00:00:00+00:00,Y01952,03A,0402030K0,Lithium Carbonate,2,0,2,0.42856
2017-06-01 00:00:00+00:00,Y05347,RLY,0402030K0,Lithium Carbonate,4,0,4,3.52447
2017-06-01 00:00:00+00:00,Y00172,05F,0402030K0,Lithium Carbonate,1,0,1,0.28837
2017-06-01 00:00:00+00:00,Y03138,RYG,0402030K0,Lithium Carbonate,6,0,6,4.54578
2017-06-01 00:00:00+00:00,Y05332,99N,0402030K0,Lithium Carbonate,2,0,2,1.98452
2017-06-01 00:00:00+00:00,Y04066,NR5,0402030K0,Lithium Carbonate,1,0,1,0.63105
2017-06-01 00:00:00+00:00,Y02018,01Y,0402030K0,Lithium Carbonate,3,0,3,0.61505
2017-06-01 00:00:00+00:00,Y00301,00R,0402030K0,Lithium Carbonate,2,0,2,1.98452
2017-06-01 00:00:00+00:00,Y05586,RTQ,0402030K0,Lithium Carbonate,1,0,1,0.63105
2017-06-01 00:00:00+00:00,Y05625,99E,0402030K0,Lithium Carbonate,1,0,1,1.15897
2017-06-01 00:00:00+00:00,Y03715,04V,0402030K0,Lithium Carbonate,2,0,2,1.98452
2017-06-01 00:00:00+00:00,Y00658,RNU,0402030K0,Lithium Carbonate,1,0,1,0.34394
2017-06-01 00:00:00+00:00,Y04808,RYG,0402030K0,Lithium Carbonate,4,0,4,3.08917
2017-06-01 00:00:00+00:00,Y04542,R1A,0402030K0,Lithium Carbonate,6,0,6,5.48119
2017-06-01 00:00:00+00:00,Y05389,RQ3,0402030K0,Lithium Carbonate,2,0,2,1.98452
2017-06-01 00:00:00+00:00,Y01086,NVE,0402030K0,Lithium Carbonate,3,0,3,0.88364
2017-06-01 00:00:00+00:00,Y02082,06M,0402030K0,Lithium Carbonate,1,0,1,6.36402
2017-06-01 00:00:00+00:00,Y00327,RXA,0402030K0,Lithium Carbonate,1,0,1,0.18649
2017-06-01 00:00:00+00:00,Y04406,RV3,0402030K0,Lithium Carbonate,1,0,1,0.63105
2017-06-01 00:00:00+00:00,Y00738,15E,0402030K0,Lithium Carbonate,1,0,1,1.15897
2017-06-01 00:00:00+00:00,Y04955,01D,0402030K0,Lithium Carbonate,8,0,8,5.15957
2017-06-01 00:00:00+00:00,Y02204,99A,0402030K0,Lithium Carbonate,3,0,3,0.78176
2017-06-01 00:00:00+00:00,Y04950,03Q,0402030K0,Lithium Carbonate,2,0,2,0.91942
2017-06-01 00:00:00+00:00,Y04690,08Q,0402030K0,Lithium Carbonate,1,0,1,3.24284
2017-06-01 00:00:00+00:00,F84737,08M,0402030K0,Lithium Carbonate,1,0,1,2.19627
2017-06-01 00:00:00+00:00,Y01083,00Y,0402030K0,Lithium Carbonate,1,0,1,0.26059
2017-06-01 00:00:00+00:00,Y01061,06K,0402030K0,Lithium Carbonate,2,0,2,0.91942
2017-06-01 00:00:00+00:00,Y02232,RYG,0402030K0,Lithium Carbonate,8,0,8,11.90207
2017-06-01 00:00:00+00:00,Y05438,00P,0402030K0,Lithium Carbonate,2,0,2,0.57674
2017-06-01 00:00:00+00:00,Y05734,10Q,0402030K0,Lithium Carbonate,1,0,1,0.82555
2017-06-01 00:00:00+00:00,Y05266,RLY,0402030K0,Lithium Carbonate,3,0,3,8.74679
2017-06-01 00:00:00+00:00,Y05592,RTQ,0402030K0,Lithium Carbonate,2,0,2,1.63257
2017-06-01 00:00:00+00:00,Y04528,R1A,0402030K0,Lithium Carbonate,1,0,1,2.26111
2017-06-01 00:00:00+00:00,Y02549,15E,0402030K0,Lithium Carbonate,1,0,1,2.26111
2017-06-01 00:00:00+00:00,Y02824,08N,0402030K0,Lithium Carbonate,4,0,4,2.9039400000000004
2017-06-01 00:00:00+00:00,Y00390,99J,0402030K0,Lithium Carbonate,1,0,1,0.31616
2017-06-01 00:00:00+00:00,Y05685,RTV,0402030K0,Lithium Carbonate,1,0,1,3.6874
2017-06-01 00:00:00+00:00,Y00419,RYG,0402030K0,Lithium Carbonate,4,0,4,9.639050000000001
2017-06-01 00:00:00+00:00,Y00661,00L,0402030K0,Lithium Carbonate,2,0,2,1.2713700000000001
2017-06-01 00:00:00+00:00,Y05591,RTQ,0402030K0,Lithium Carbonate,4,0,4,4.385809999999999
2017-06-01 00:00:00+00:00,Y00597,01W,0402030K0,Lithium Carbonate,1,0,1,0.33468
2017-06-01 00:00:00+00:00,Y01897,15M,0402030K0,Lithium Carbonate,1,0,1,0.37173
2017-06-01 00:00:00+00:00,Y02080,06T,0402030K0,Lithium Carbonate,1,0,1,2.19627
2017-06-01 00:00:00+00:00,Y02696,07X,0402030K0,Lithium Carbonate,2,0,2,0.8546
2017-06-01 00:00:00+00:00,Y04101,03L,0402030K0,Lithium Carbonate,1,0,1,1.18675
2017-06-01 00:00:00+00:00,Y04893,RYG,0402030K0,Lithium Carbonate,5,0,5,6.86919
2017-06-01 00:00:00+00:00,Y03662,15C,0402030K0,Lithium Carbonate,2,0,2,0.8175399999999999
2017-06-01 00:00:00+00:00,Y03398,RYG,0402030K0,Lithium Carbonate,1,0,1,1.15897
2017-06-01 00:00:00+00:00,Y05572,RTQ,0402030K0,Lithium Carbonate,8,0,8,9.22545
2017-06-01 00:00:00+00:00,Y05310,AT0,0402030K0,Lithium Carbonate,2,0,2,3.72759
2017-06-01 00:00:00+00:00,Y04426,09J,0402030K0,Lithium Carbonate,1,0,1,0.64958
2017-06-01 00:00:00+00:00,Y00623,RWX,0402030K0,Lithium Carbonate,2,0,2,0.6601
2017-06-01 00:00:00+00:00,Y00016,00V,0402030K0,Lithium Carbonate,1,0,1,2.19627
2017-06-01 00:00:00+00:00,Y05359,RLY,0402030K0,Lithium Carbonate,2,0,2,1.98452
2017-06-01 00:00:00+00:00,Y02628,05Y,0402030K0,Lithium Carbonate,1,0,1,0.40877
2017-06-01 00:00:00+00:00,Y02859,NTV,0402030K0,Lithium Carbonate,1,0,1,0.82555
2017-06-01 00:00:00+00:00,Y03375,13T,0402030K0,Lithium Carbonate,1,0,1,2.19627
2017-06-01 00:00:00+00:00,Y00672,08L,0402030K0,Lithium Carbonate,1,0,1,0.33468
2017-06-01 00:00:00+00:00,Y01676,99A,0402030K0,Lithium Carbonate,1,0,1,0.4736
2017-06-01 00:00:00+00:00,Y04997,01D,0402030K0,Lithium Carbonate,1,0,1,0.55696
2017-06-01 00:00:00+00:00,Y05336,99E,0402030K0,Lithium Carbonate,1,0,1,0.41803
2017-06-01 00:00:00+00:00,Y00741,99N,0402030K0,Lithium Carbonate,2,0,2,0.28963
2017-06-01 00:00:00+00:00,Y05273,99H,0402030K0,Lithium Carbonate,1,0,1,2.19627
2017-06-01 00:00:00+00:00,Y05427,RLY,0402030K0,Lithium Carbonate,2,0,2,2.89216
2017-06-01 00:00:00+00:00,Y04527,R1A,0402030P0,Lithium Citrate,0,1,1,20.13611
2017-07-01 00:00:00+00:00,Y01173,03N,0402030K0,Lithium Carbonate,2,0,2,0.35433000000000003
2017-07-01 00:00:00+00:00,Y00433,01H,0402030K0,Lithium Carbonate,1,0,1,0.26969
2017-07-01 00:00:00+00:00,Y05598,RTQ,0402030K0,Lithium Carbonate,5,0,5,2.83802
2017-07-01 00:00:00+00:00,Y04975,03W,0402030K0,Lithium Carbonate,1,0,1,0.24193
